,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.48,0.8,0.46,0.82,0.99,1.0,0.41,0.39,0.79
jicarilla.csv,0.02,0.0,0.24,0.01,0.0,0.03,0.04,0.56,0.19
optalgtoolkit.csv,0.22,0.33,0.3,0.46,0.51,0.23,0.41,0.72,0.44
oscarmcmaster.csv,0.7,0.9,0.32,0.64,0.43,0.23,0.11,0.33,0.35
ossim.csv,0.35,0.18,0.32,0.26,0.03,0.23,0.59,0.89,0.48
projectts.csv,0.43,0.56,0.22,0.42,0.71,0.45,0.52,0.0,0.42
sabbu.csv,0.24,0.4,0.11,0.19,0.55,0.03,0.3,0.06,0.52
vxl.csv,0.33,0.36,0.38,0.4,0.41,0.81,0.22,0.22,0.43
zact.csv,0.57,0.12,0.11,0.23,0.34,0.0,0.7,0.28,0.39
