,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.63,0.42,0.0,0.12,0.09,0.55,0.43,0.81,0.32
jicarilla.csv,0.03,0.0,0.82,0.0,0.0,0.0,0.05,0.6,0.12
optalgtoolkit.csv,0.37,0.35,0.09,0.11,0.11,0.67,0.43,0.77,0.28
oscarmcmaster.csv,0.68,0.37,0.0,0.14,0.07,0.37,0.26,0.31,0.41
ossim.csv,0.33,0.22,0.27,0.25,0.0,0.37,0.53,0.75,0.19
projectts.csv,0.64,0.36,0.05,0.13,0.1,0.35,0.72,0.04,0.36
sabbu.csv,0.77,0.39,0.05,0.16,0.15,0.0,0.39,0.04,0.33
vxl.csv,0.61,0.34,0.32,0.15,0.07,0.43,0.49,0.61,0.41
zact.csv,0.5,0.11,0.2,0.12,0.19,0.0,0.63,0.25,0.17
