,moviesandbox.csv,libtorrent.csv,sigil.csv,xbg.csv,xtreemfs.csv,crux-framework.csv
crux-framework.csv,78.0,114.0,88.0,62.0,384.0,0.0
libtorrent.csv,0.0,0.0,3.0,7.0,5.0,56.0
moviesandbox.csv,0.0,0.0,0.0,4.0,2.0,45.0
sigil.csv,0.0,0.0,0.0,6.0,0.0,30.0
xbg.csv,0.0,0.0,1.0,0.0,0.0,4.0
xtreemfs.csv,0.0,0.0,1.0,2.0,0.0,31.0
