,moviesandbox.csv,libtorrent.csv,sigil.csv,xbg.csv,xtreemfs.csv,crux-framework.csv
crux-framework.csv,1.0,1.0,1.0,1.0,1.0,0.0
libtorrent.csv,0.78,0.0,0.52,0.67,0.92,0.89
moviesandbox.csv,0.07,0.7,0.43,0.88,0.33,0.8
sigil.csv,0.56,0.59,0.0,0.42,0.24,0.56
xbg.csv,0.82,0.97,0.8,0.0,0.98,0.67
xtreemfs.csv,0.59,0.59,0.4,0.55,0.03,0.58
