,moviesandbox.csv,libtorrent.csv,sigil.csv,xbg.csv,xtreemfs.csv,crux-framework.csv
crux-framework.csv,0.0,0.0,0.0,0.0,0.0,1.0
libtorrent.csv,0.59,1.0,0.7,0.15,0.85,0.03
moviesandbox.csv,0.95,0.94,0.82,0.12,0.96,0.02
sigil.csv,0.67,0.98,1.0,0.33,0.96,0.05
xbg.csv,0.73,1.0,0.6,1.0,0.75,0.2
xtreemfs.csv,0.63,0.98,0.89,0.24,0.99,0.05
