,scen-connect.csv,bwapi.csv,ontopia.csv,smartgwt.csv,adobe-source.csv,lite.csv,gisgraphy.csv
adobe-source.csv,0.0,0.8,0.85,0.23,0.51,0.13,0.34
bwapi.csv,0.0,0.92,0.8,0.24,0.19,0.31,0.23
gisgraphy.csv,0.05,0.76,0.88,0.13,0.14,0.28,0.59
lite.csv,0.04,0.54,0.76,0.4,0.08,0.5,0.14
ontopia.csv,0.02,0.77,0.94,0.34,0.13,0.27,0.43
smartgwt.csv,0.04,0.81,0.87,0.48,0.14,0.28,0.34
