,ltp.csv,konversation.csv,moviesandbox.csv,sepgsql.csv,migen.csv,mcmc-jags.csv,cataclysmos.csv,ildjit.csv,opengs.csv,tcl.csv,phonon-vlc-mplayer.csv,openxava.csv,unflobtactical.csv,micomt.csv,nebuladevice.csv,passwordsafe.csv,exl.csv,crux-framework.csv
crux-framework.csv,471.0,101.0,78.0,584.0,76.0,56.0,52.0,125.0,130.0,78.0,256.0,147.0,60.0,71.0,85.0,158.0,53.0,0.0
exl.csv,1.0,4.0,2.0,0.0,0.0,0.0,11.0,4.0,1.0,0.0,2.0,4.0,0.0,2.0,10.0,2.0,0.0,27.0
ildjit.csv,1.0,101.0,78.0,16.0,0.0,56.0,52.0,1.0,1.0,0.0,4.0,147.0,0.0,71.0,4.0,4.0,53.0,4.0
konversation.csv,8.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,1.0,0.0,4.0,0.0,0.0,2.0,3.0,0.0,3.0,17.0
ltp.csv,0.0,20.0,0.0,54.0,1.0,56.0,24.0,0.0,0.0,0.0,5.0,29.0,0.0,8.0,12.0,2.0,0.0,47.0
mcmc-jags.csv,0.0,5.0,0.0,11.0,3.0,0.0,18.0,14.0,1.0,0.0,2.0,33.0,0.0,0.0,0.0,1.0,4.0,60.0
micomt.csv,2.0,20.0,2.0,20.0,2.0,0.0,52.0,11.0,2.0,0.0,27.0,31.0,0.0,0.0,5.0,0.0,0.0,58.0
migen.csv,2.0,2.0,0.0,50.0,0.0,4.0,15.0,6.0,3.0,0.0,1.0,13.0,2.0,3.0,2.0,1.0,1.0,26.0
moviesandbox.csv,0.0,5.0,0.0,3.0,1.0,4.0,52.0,23.0,5.0,0.0,2.0,1.0,1.0,0.0,85.0,0.0,0.0,46.0
nebuladevice.csv,2.0,1.0,1.0,26.0,2.0,1.0,4.0,5.0,2.0,0.0,7.0,3.0,0.0,10.0,0.0,0.0,0.0,5.0
opengs.csv,1.0,6.0,0.0,94.0,1.0,56.0,8.0,7.0,0.0,2.0,0.0,0.0,1.0,2.0,6.0,6.0,0.0,14.0
openxava.csv,0.0,23.0,0.0,22.0,5.0,4.0,14.0,1.0,0.0,0.0,21.0,0.0,0.0,8.0,1.0,2.0,0.0,27.0
passwordsafe.csv,2.0,3.0,0.0,36.0,2.0,56.0,22.0,9.0,1.0,0.0,8.0,32.0,1.0,0.0,1.0,0.0,0.0,39.0
phonon-vlc-mplayer.csv,1.0,5.0,0.0,31.0,9.0,1.0,13.0,6.0,1.0,0.0,0.0,31.0,0.0,1.0,15.0,1.0,0.0,14.0
sepgsql.csv,0.0,101.0,0.0,0.0,2.0,1.0,52.0,3.0,130.0,2.0,15.0,2.0,0.0,1.0,85.0,0.0,0.0,111.0
tcl.csv,1.0,15.0,1.0,54.0,1.0,0.0,52.0,9.0,3.0,0.0,26.0,33.0,2.0,3.0,13.0,5.0,0.0,111.0
unflobtactical.csv,0.0,17.0,1.0,3.0,0.0,2.0,18.0,14.0,1.0,0.0,22.0,1.0,0.0,8.0,5.0,0.0,1.0,33.0
