,ltp.csv,konversation.csv,moviesandbox.csv,sepgsql.csv,migen.csv,mcmc-jags.csv,cataclysmos.csv,ildjit.csv,opengs.csv,tcl.csv,phonon-vlc-mplayer.csv,openxava.csv,unflobtactical.csv,micomt.csv,nebuladevice.csv,passwordsafe.csv,exl.csv,crux-framework.csv
crux-framework.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
exl.csv,0.48,0.41,0.46,0.63,0.47,0.4,0.21,0.38,0.43,0.2,0.3,0.64,0.31,0.69,0.38,0.31,0.0,0.5
ildjit.csv,0.1,0.01,0.03,0.08,0.09,0.29,0.0,0.02,0.03,0.02,0.17,0.0,0.08,0.19,0.08,0.04,0.0,0.07
konversation.csv,0.25,0.01,0.14,0.24,0.09,0.0,0.02,0.07,0.06,0.4,0.23,0.03,0.15,0.34,0.18,0.27,0.31,0.19
ltp.csv,0.01,0.4,0.31,0.43,0.16,0.1,0.46,0.23,0.27,0.32,0.18,0.71,0.35,0.32,0.34,0.36,0.31,0.49
mcmc-jags.csv,0.43,0.3,0.49,0.35,0.51,0.0,0.35,0.65,0.4,0.3,0.26,1.0,0.38,0.2,0.52,0.19,0.46,0.67
micomt.csv,0.83,0.76,0.77,0.52,0.84,0.79,0.88,0.68,0.86,0.82,0.9,0.9,0.88,0.0,0.87,0.79,0.85,0.86
migen.csv,0.94,0.21,0.2,0.73,0.0,0.14,0.29,0.81,0.23,0.57,0.21,0.22,0.23,0.41,0.41,0.16,0.15,0.44
moviesandbox.csv,0.09,0.17,0.0,0.08,0.14,0.1,0.08,0.39,0.29,0.08,0.07,0.02,0.19,0.03,0.23,0.09,0.23,0.45
nebuladevice.csv,0.06,0.1,0.03,0.07,0.14,0.14,0.08,0.1,0.04,0.78,0.1,0.03,0.12,0.49,0.0,0.06,0.23,0.08
opengs.csv,0.76,0.09,0.31,0.87,0.35,0.17,0.15,0.74,0.0,0.1,0.01,0.34,0.19,0.03,0.31,0.1,0.0,0.37
openxava.csv,0.57,0.42,0.43,0.46,0.6,0.29,0.27,0.38,0.29,0.45,0.4,0.0,0.42,0.39,0.48,0.29,0.15,0.46
passwordsafe.csv,0.54,0.39,0.43,0.83,0.53,0.14,0.42,0.72,0.44,0.48,0.38,0.77,0.58,0.31,0.38,0.01,0.46,0.64
phonon-vlc-mplayer.csv,0.44,0.2,0.34,0.47,0.63,0.07,0.25,0.6,0.23,0.8,0.0,0.79,0.62,0.07,0.27,0.3,0.62,0.35
sepgsql.csv,0.0,0.01,0.0,0.01,0.28,0.05,0.02,0.04,0.0,0.12,0.32,0.02,0.04,0.05,0.01,0.0,0.0,0.04
tcl.csv,0.73,0.5,0.17,0.85,0.23,0.31,0.21,0.46,0.26,0.02,0.46,0.35,0.27,0.54,0.35,0.41,0.31,0.46
unflobtactical.csv,0.17,0.39,0.69,0.29,0.33,0.07,0.35,0.26,0.14,0.1,0.45,0.27,0.0,0.27,0.42,0.41,0.38,0.39
