,ltp.csv,konversation.csv,moviesandbox.csv,sepgsql.csv,migen.csv,mcmc-jags.csv,cataclysmos.csv,ildjit.csv,opengs.csv,tcl.csv,phonon-vlc-mplayer.csv,openxava.csv,unflobtactical.csv,micomt.csv,nebuladevice.csv,passwordsafe.csv,exl.csv,crux-framework.csv
crux-framework.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
exl.csv,0.76,0.23,0.62,0.06,0.57,0.39,0.08,0.37,0.49,0.33,0.4,0.16,0.67,0.21,0.25,0.47,1.0,0.05
ildjit.csv,0.29,0.0,0.0,0.07,0.33,0.0,0.0,0.93,0.5,0.67,0.09,0.0,0.5,0.0,0.33,0.2,0.0,0.11
konversation.csv,0.42,0.92,0.75,0.08,0.67,1.0,0.5,0.22,0.75,0.45,0.37,0.69,0.73,0.17,0.24,0.38,0.84,0.05
ltp.csv,0.99,0.12,0.62,0.05,0.5,0.0,0.04,0.19,0.32,0.57,0.39,0.02,0.68,0.21,0.11,0.39,0.75,0.02
mcmc-jags.csv,0.77,0.25,0.66,0.05,0.51,1.0,0.05,0.14,0.54,0.5,0.52,0.11,0.74,0.37,0.16,0.54,0.83,0.03
micomt.csv,0.69,0.13,0.57,0.06,0.42,0.23,0.0,0.27,0.44,0.53,0.25,0.08,0.52,1.0,0.13,0.34,0.75,0.03
migen.csv,0.69,0.34,0.77,0.05,1.0,0.25,0.06,0.26,0.4,0.51,0.49,0.28,0.7,0.14,0.22,0.54,0.92,0.04
moviesandbox.csv,0.73,0.35,1.0,0.18,0.71,0.33,0.0,0.12,0.53,0.75,0.73,0.75,0.75,0.67,0.0,0.72,0.87,0.02
nebuladevice.csv,0.5,0.44,0.75,0.11,0.57,0.33,0.2,0.23,0.67,0.44,0.1,0.5,0.62,0.12,1.0,0.54,0.4,0.1
opengs.csv,0.7,0.47,0.72,0.05,0.56,0.0,0.11,0.17,1.0,0.64,0.89,0.24,0.72,0.5,0.19,0.57,1.0,0.05
openxava.csv,0.67,0.19,0.65,0.05,0.48,0.33,0.07,0.27,0.49,0.55,0.16,1.0,0.52,0.12,0.17,0.45,0.88,0.04
passwordsafe.csv,0.76,0.19,0.69,0.06,0.49,0.0,0.04,0.12,0.51,0.49,0.45,0.11,0.63,0.28,0.31,0.98,0.85,0.04
phonon-vlc-mplayer.csv,0.7,0.33,0.71,0.03,0.47,0.5,0.07,0.12,0.55,0.5,1.0,0.13,0.61,0.6,0.14,0.43,0.8,0.05
sepgsql.csv,1.0,0.0,1.0,0.89,0.14,0.33,0.0,0.2,0.0,0.29,0.35,0.33,0.5,0.25,0.0,1.0,1.0,0.0
tcl.csv,0.65,0.13,0.45,0.04,0.44,0.24,0.0,0.32,0.53,0.97,0.25,0.02,0.42,0.11,0.14,0.24,0.67,0.0
unflobtactical.csv,0.82,0.2,0.56,0.08,0.58,0.5,0.05,0.11,0.52,0.33,0.25,0.22,1.0,0.16,0.14,0.39,0.78,0.04
