,recall,precision,pf,pci_20,ifa,wins
botsnscouts.csv,0.68,0.73,0.33,0.39,0.0,13
bzbyte.csv,0.63,0.52,0.47,0.37,2.0,0
chrysalis.csv,0.52,0.8,0.22,0.47,0.0,16
dspace-gsoc.csv,0.73,0.68,0.63,0.41,1.0,8
fbmanager.csv,0.74,0.66,0.56,0.39,1.0,7
fityk.csv,0.72,0.69,0.41,0.43,2.0,4
fleet-simulator.csv,0.91,0.67,0.78,0.35,2.0,2
freenet.csv,0.76,0.62,0.68,0.49,1.0,6
google-caja.csv,0.86,0.69,0.7,0.33,0.0,11
k3b.csv,0.85,0.65,0.8,0.41,1.0,3
mediaportal.csv,0.27,0.73,0.11,0.74,0.0,17
myfaces.csv,0.46,0.78,0.22,0.52,0.0,15
onotoa.csv,0.44,0.62,0.62,0.69,1.0,9
paintown.csv,0.82,0.7,0.76,0.43,1.0,10
poormans.csv,0.33,0.68,0.24,0.53,0.0,12
sqlpower-library.csv,0.88,0.68,0.81,0.37,2.0,1
triplea.csv,0.72,0.75,0.47,0.44,0.0,14
xamj.csv,0.86,0.65,0.82,0.44,1.0,5
