,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.44,0.59,0.48,0.95,0.5,0.79,0.98,1.0
decidr.csv,0.55,0.54,0.72,1.0,0.36,0.98,0.76,0.98
exist.csv,0.66,0.68,0.83,0.89,0.48,0.37,0.98,0.81
ivatamasks.csv,0.4,0.51,0.55,0.66,0.5,0.7,0.53,0.79
libopenmetaverse.csv,1.0,1.0,0.97,0.48,1.0,0.74,1.27,0.8
mule.csv,0.78,0.54,0.9,0.73,0.89,0.73,1.01,0.88
runuomondains.csv,0.49,0.6,0.92,0.82,0.5,0.62,1.0,0.31
