,x4x.csv,mobicents.csv,jmol.csv,bnetd.csv,minig.csv,grisbi.csv,zabbix.csv,carabiner.csv,zxing.csv
bnetd.csv,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
carabiner.csv,0.0,1.0,0.0,0.0,1.0,79.0,1.0,0.0,0.0
grisbi.csv,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0
jmol.csv,0.0,0.0,0.0,1.0,4.0,0.0,0.0,9.0,0.0
minig.csv,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
mobicents.csv,1.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0
x4x.csv,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,0.0
zabbix.csv,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0
zxing.csv,0.0,0.0,2.0,1.0,2.0,0.0,0.0,7.0,0.0
