,jmoney.csv,dxengine.csv,jsidplay2.csv,sblim.csv,piccolo2d.csv,jmonkeyengine.csv,e-bio-flow.csv,matrex.csv,reaper3d.csv
dxengine.csv,0.66,0.51,0.99,0.33,0.93,0.89,0.84,0.73,0.77
e-bio-flow.csv,0.87,0.81,0.63,0.78,0.52,0.57,0.42,0.97,0.52
jmoney.csv,0.32,0.4,0.6,0.55,0.52,0.75,0.56,0.73,0.41
jmonkeyengine.csv,1.0,0.81,0.94,0.66,0.88,0.57,0.81,0.98,0.81
jsidplay2.csv,0.64,0.8,0.26,0.79,0.96,0.91,0.66,0.58,0.83
matrex.csv,0.37,0.7,0.63,0.38,0.73,0.9,0.73,0.23,1.0
piccolo2d.csv,0.5,0.82,0.66,0.67,0.31,0.7,0.64,0.44,0.88
reaper3d.csv,0.55,0.49,0.63,0.46,0.81,0.84,0.65,0.61,0.45
sblim.csv,0.57,0.77,0.82,0.23,0.58,0.84,0.59,0.55,0.81
