,rezilla.csv,webdriver.csv,minig.csv,ossbuild.csv,kmess.csv,rocrail.csv
kmess.csv,0.68,0.73,0.94,0.97,0.49,0.37
minig.csv,0.83,0.4,0.59,0.45,0.41,0.41
ossbuild.csv,0.86,0.63,0.7,0.97,0.6,0.6
rezilla.csv,0.65,0.37,0.34,0.38,0.46,0.49
rocrail.csv,0.0,0.64,0.83,0.96,0.76,0.68
webdriver.csv,0.92,0.5,0.64,0.7,0.59,0.62
