,rezilla.csv,webdriver.csv,minig.csv,ossbuild.csv,kmess.csv,rocrail.csv
kmess.csv,0.82,0.64,0.91,0.82,0.02,0.53
minig.csv,0.79,0.55,0.13,0.86,0.71,0.65
ossbuild.csv,0.83,0.51,0.65,0.16,0.61,0.49
rezilla.csv,0.03,0.97,0.88,1.07,0.93,0.97
rocrail.csv,1.0,0.68,0.94,0.98,0.79,0.0
webdriver.csv,0.87,0.02,0.73,0.47,0.62,0.43
