,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.42,0.46,0.51,0.72,0.42,0.76,0.11,0.52,0.96
carabiner.csv,0.42,0.48,0.49,0.6,0.38,0.77,0.15,0.7,0.61
dvt.csv,0.46,0.61,0.0,0.29,0.32,0.0,0.19,0.34,0.74
flylinkdc.csv,0.6,0.44,0.46,0.61,0.47,0.76,0.16,0.43,0.63
jsr308-langtools.csv,0.05,0.23,0.49,0.7,0.5,0.95,0.15,0.49,0.89
rtb-team.csv,0.36,0.2,0.67,0.29,0.0,0.0,0.0,0.22,0.52
stemkit.csv,0.31,0.17,0.55,0.43,0.16,0.62,0.3,0.24,0.48
unimrcp.csv,0.57,0.33,0.53,0.63,0.6,0.79,0.12,0.37,0.8
utgb.csv,0.42,0.34,0.46,0.71,0.57,0.26,0.17,0.27,0.47
