,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.97,1.0,1.0,0.97,0.96,0.97,0.67,0.95,0.93
carabiner.csv,0.84,0.64,1.0,0.71,0.74,0.77,1.0,0.86,0.45
dvt.csv,0.81,0.76,0.0,0.17,0.44,0.0,0.83,0.36,0.6
flylinkdc.csv,0.7,0.93,0.93,0.71,0.63,0.8,0.33,0.91,0.48
jsr308-langtools.csv,0.03,0.21,0.8,0.86,0.93,0.93,1.0,1.0,0.82
rtb-team.csv,0.24,0.24,0.8,0.23,0.0,0.0,0.0,0.27,0.37
stemkit.csv,0.35,0.14,0.4,0.4,0.15,0.47,0.83,0.27,0.33
unimrcp.csv,0.62,0.6,0.67,0.71,0.81,0.73,0.33,0.59,0.69
utgb.csv,0.49,0.29,0.4,0.69,0.81,0.17,0.33,0.32,0.31
