,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.27,0.3,0.34,0.57,0.27,0.63,0.06,0.36,1.0
carabiner.csv,0.28,0.38,0.33,0.51,0.26,0.77,0.08,0.59,0.97
dvt.csv,0.32,0.51,0.0,1.0,0.26,0.0,0.11,0.32,0.98
flylinkdc.csv,0.52,0.29,0.3,0.53,0.37,0.73,0.11,0.29,0.91
jsr308-langtools.csv,0.33,0.25,0.35,0.59,0.34,0.97,0.08,0.32,0.98
rtb-team.csv,0.69,0.18,0.57,0.38,0.0,0.0,0.0,0.18,0.86
stemkit.csv,0.27,0.22,0.86,0.47,0.17,0.93,0.19,0.21,0.92
unimrcp.csv,0.52,0.23,0.43,0.57,0.48,0.85,0.07,0.27,0.96
utgb.csv,0.38,0.41,0.55,0.73,0.44,0.62,0.12,0.24,0.95
