,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.98,0.98,0.78,0.84,0.97,0.85,0.94,0.75,0.07
carabiner.csv,0.83,0.56,0.84,0.83,0.83,0.42,0.96,0.29,0.61
dvt.csv,0.67,0.39,1.0,0.83,0.73,1.0,0.59,0.72,0.47
flylinkdc.csv,0.38,0.94,0.87,0.77,0.54,0.49,0.71,0.98,0.91
jsr308-langtools.csv,0.97,0.83,0.63,0.69,0.65,0.08,0.97,0.9,0.31
rtb-team.csv,0.76,0.89,0.31,0.88,1.0,1.0,1.0,0.9,1.18
stemkit.csv,0.74,0.88,0.6,0.79,0.89,0.54,0.35,0.86,0.84
unimrcp.csv,0.43,0.93,0.48,0.68,0.37,0.33,0.76,0.82,0.59
utgb.csv,0.6,0.73,0.62,0.43,0.42,0.85,0.7,0.81,0.73
