,recall,precision,pf,wins
autat.csv,0.41,0.59,0.26,15
botsnscouts.csv,0.51,0.44,0.41,10
cities3d.csv,0.29,0.4,0.26,7
dynalloy.csv,0.77,0.42,0.55,6
electric-core.csv,0.73,0.45,0.51,11
findbugs.csv,0.67,0.51,0.4,13
img-browse-sort.csv,0.61,0.53,0.48,12
jparsec.csv,0.79,0.38,0.81,1
moast.csv,0.47,0.4,0.45,4
mptvseries.csv,0.4,0.56,0.2,16
mvnforum.csv,0.32,0.45,0.32,8
nosleepsoftware.csv,0.08,0.17,0.16,3
ogre.csv,0.66,0.4,0.78,0
openfrag.csv,0.77,0.44,0.55,9
qdvdauthor.csv,0.54,0.42,0.47,5
sumatrapdf.csv,0.89,0.39,0.81,2
zxing.csv,0.62,0.53,0.35,14
