,dynalloy.csv,electric-core.csv,nosleepsoftware.csv,cities3d.csv,mptvseries.csv,mvnforum.csv,botsnscouts.csv,sumatrapdf.csv,ogre.csv,autat.csv,openfrag.csv,jparsec.csv,img-browse-sort.csv,qdvdauthor.csv,findbugs.csv,moast.csv,zxing.csv
autat.csv,0.35,0.54,0.0,0.21,0.67,0.32,0.69,0.88,0.9,0.3,0.85,0.41,0.14,0.78,0.59,0.73,1.0
botsnscouts.csv,0.4,0.34,0.75,0.18,0.22,0.26,0.76,0.44,0.98,0.3,0.62,0.48,0.24,0.79,0.34,0.93,0.77
cities3d.csv,0.24,0.4,0.31,0.18,0.53,0.2,0.4,0.83,1.0,0.27,0.0,0.39,0.11,0.8,0.4,0.53,0.87
dynalloy.csv,0.63,0.25,0.0,0.1,0.42,0.33,0.45,0.64,0.98,0.1,0.62,0.38,0.31,0.76,0.39,0.94,0.84
electric-core.csv,0.46,0.37,0.0,0.13,0.45,0.3,0.6,0.59,0.96,0.21,0.66,0.39,0.32,0.69,0.43,0.95,0.9
findbugs.csv,0.4,0.51,0.1,0.17,0.58,0.28,0.5,0.74,0.97,0.21,0.71,0.38,0.36,0.76,0.58,0.89,0.8
img-browse-sort.csv,0.45,0.22,0.16,0.1,0.53,0.34,0.71,0.44,0.97,0.23,0.68,0.54,0.55,0.67,0.49,0.92,0.85
jparsec.csv,0.34,0.2,0.28,0.08,0.33,0.28,0.59,0.38,0.98,0.22,0.51,0.65,0.29,0.67,0.38,0.82,0.76
moast.csv,0.46,0.14,0.0,0.08,0.28,0.37,0.48,0.36,0.97,0.17,0.66,0.4,0.26,0.56,0.47,1.0,0.71
mptvseries.csv,0.56,0.57,0.0,0.17,0.64,0.5,0.73,0.75,0.83,0.18,0.9,0.43,0.47,0.76,0.46,0.0,1.0
mvnforum.csv,0.5,0.11,0.0,0.03,0.4,0.44,0.47,0.45,0.97,0.14,0.59,0.36,0.21,0.57,0.46,1.0,0.69
nosleepsoftware.csv,0.2,0.16,0.58,0.03,0.29,0.0,0.0,0.23,1.0,0.0,0.0,0.0,0.14,0.5,0.17,0.25,0.45
ogre.csv,0.4,0.19,0.31,0.07,0.24,0.18,0.52,0.29,1.0,0.15,0.46,0.45,0.23,0.68,0.4,0.88,0.71
openfrag.csv,0.38,0.4,0.0,0.14,0.67,0.33,0.57,0.76,0.87,0.18,0.81,0.39,0.32,0.72,0.44,0.9,0.86
qdvdauthor.csv,0.38,0.44,0.23,0.05,0.5,0.41,0.43,0.36,0.95,0.12,0.57,0.42,0.24,0.81,0.34,0.96,0.79
sumatrapdf.csv,0.36,0.22,0.26,0.11,0.45,0.32,0.52,0.71,0.96,0.19,0.57,0.39,0.26,0.7,0.38,0.9,0.86
zxing.csv,0.51,0.53,0.07,0.21,0.54,0.43,0.63,0.92,0.94,0.21,0.64,0.4,0.27,0.85,0.43,0.74,0.93
