,google-collections.csv,forester-atv.csv,dsworkbench.csv,autofac.csv,adonthell.csv,freelords.csv,jpaul.csv,neodatis-odb.csv,scenemonitor.csv,gabel.csv,mycila.csv,azureus.csv,pokenetonline.csv,avisynth2.csv,octet.csv,twostep.csv,geotools.csv,servicestack.csv,gephex.csv,coot.csv
adonthell.csv,0.7,0.73,0.88,0.65,0.09,0.61,0.77,0.72,0.64,0.89,0.74,0.66,0.78,1.18,0.87,0.44,0.53,0.56,0.65,0.9
autofac.csv,0.61,0.78,0.55,0.0,0.71,0.76,0.47,0.66,0.47,0.46,0.9,0.47,0.51,0.47,0.72,0.42,0.7,0.62,0.73,0.7
avisynth2.csv,0.96,0.96,0.98,1.0,1.0,1.0,0.94,1.0,1.0,1.0,1.0,1.0,0.92,0.0,1.0,1.0,1.0,1.0,1.0,1.0
azureus.csv,0.71,0.6,0.74,0.9,0.99,0.84,0.53,0.63,0.71,0.34,1.0,0.09,0.75,1.0,0.73,0.76,0.81,0.94,0.93,0.98
coot.csv,0.49,0.84,0.68,0.68,0.67,0.72,0.72,0.78,0.57,0.82,0.72,0.69,0.77,0.49,0.55,0.66,0.77,0.64,0.74,0.0
dsworkbench.csv,0.6,0.53,0.06,0.62,0.72,0.64,0.54,0.55,0.56,0.64,0.78,0.62,0.78,0.63,0.54,0.92,0.67,0.51,0.69,0.7
forester-atv.csv,0.96,0.04,0.76,0.93,0.94,0.93,0.94,0.84,0.9,0.88,1.0,0.82,0.82,1.0,0.71,0.85,0.82,0.82,0.97,0.93
freelords.csv,0.61,0.83,0.94,0.96,0.86,0.0,0.59,0.9,0.72,0.86,0.78,0.87,0.7,0.94,0.73,0.89,0.73,0.56,0.79,0.84
gabel.csv,1.0,0.71,0.85,0.75,1.0,0.94,0.65,0.74,0.74,0.0,0.66,0.95,0.75,1.0,0.72,0.79,0.73,1.0,1.0,1.0
geotools.csv,0.67,0.76,0.76,0.83,0.95,0.92,0.82,0.77,0.71,0.77,0.92,0.69,0.73,1.01,0.58,0.73,0.08,0.83,0.8,0.89
gephex.csv,0.76,0.72,0.85,0.69,0.73,0.74,0.47,0.66,0.95,0.66,0.77,0.68,0.78,1.03,0.75,0.51,0.56,0.52,0.04,0.75
google-collections.csv,0.0,0.98,0.94,0.85,0.85,1.0,1.0,0.99,1.0,0.99,0.93,0.96,0.88,1.0,1.0,0.98,1.0,0.98,0.96,0.87
jpaul.csv,0.65,0.43,0.94,0.66,0.97,0.9,0.0,0.86,0.76,0.66,1.01,0.57,0.72,0.67,0.73,0.62,0.73,0.89,0.94,0.7
mycila.csv,0.84,0.9,0.57,0.79,0.87,0.85,0.75,0.84,0.73,0.43,0.1,0.47,0.83,1.0,0.88,0.9,0.66,0.66,0.92,0.9
neodatis-odb.csv,1.32,0.79,0.58,0.62,0.87,0.74,0.88,0.05,0.76,0.76,0.91,0.82,0.78,1.02,0.67,0.78,0.73,0.69,0.77,0.56
octet.csv,1.05,0.72,0.61,0.73,0.75,0.76,0.75,0.81,0.8,0.49,0.51,0.61,0.71,1.08,0.14,0.4,0.59,0.82,0.77,0.93
pokenetonline.csv,0.4,0.66,0.84,0.56,0.79,0.68,0.67,0.69,0.65,0.52,0.75,0.76,0.07,0.69,0.44,0.31,0.51,0.52,0.65,0.84
scenemonitor.csv,0.35,0.83,0.55,0.52,0.78,0.58,0.67,0.65,0.03,0.7,0.86,0.58,0.57,0.55,0.62,0.76,0.75,0.65,0.71,0.77
servicestack.csv,0.82,0.42,0.84,0.62,0.9,0.78,0.49,0.65,0.8,0.44,0.78,0.63,0.69,0.42,0.78,0.76,0.67,0.0,0.83,0.89
twostep.csv,0.83,0.73,0.82,0.46,0.94,0.81,0.69,0.7,0.7,0.72,0.85,0.71,0.65,1.06,0.57,0.04,0.63,0.53,0.63,0.5
