,ktc.csv,rosegarden.csv,nosleepsoftware.csv,jbasic.csv,smarttag.csv,alleg.csv,iaml.csv,riff-evolve.csv,adobe-source.csv,xined.csv,wxcode.csv,nebuladevice.csv,pixel-commandos.csv,icescrum.csv,moast.csv,biodwh.csv,zemljanka.csv,factor.csv,natpad.csv,jcache.csv
adobe-source.csv,0.56,0.38,0.25,0.66,0.41,0.25,0.5,0.49,0.93,0.4,0.6,0.33,0.5,0.45,0.32,0.25,0.05,0.86,0.23,0.67
alleg.csv,0.4,0.32,0.29,0.63,0.38,0.98,0.29,0.56,0.23,0.14,0.16,0.16,0.06,0.42,0.26,0.23,0.67,0.67,0.57,0.47
biodwh.csv,0.57,0.44,0.42,0.22,0.0,0.17,0.4,0.47,0.32,0.27,0.57,0.26,0.13,0.33,0.48,0.96,0.23,0.81,0.27,0.58
factor.csv,0.02,0.0,0.0,0.12,0.12,0.0,0.07,0.28,0.0,0.18,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.98,0.0,0.16
iaml.csv,0.46,0.39,0.27,0.64,0.19,0.32,0.99,0.5,0.31,0.22,0.12,0.21,0.09,0.45,0.44,0.26,0.92,0.42,0.51,0.56
icescrum.csv,0.59,0.45,0.21,0.55,0.32,0.75,0.29,0.38,0.33,0.23,0.24,0.42,0.24,1.0,0.31,0.29,0.95,0.19,0.58,0.23
jbasic.csv,0.52,0.27,0.0,0.99,0.49,0.45,0.27,0.49,0.26,0.39,0.21,0.18,0.21,0.37,0.96,0.21,0.2,0.29,0.58,0.35
jcache.csv,0.59,0.42,0.37,0.67,0.18,0.19,0.46,0.5,0.37,0.38,0.26,0.19,0.11,0.52,0.19,0.32,0.05,0.35,0.0,1.0
ktc.csv,0.97,0.48,0.4,0.44,0.3,0.3,0.53,0.36,0.31,0.39,0.41,0.24,0.16,0.62,0.91,0.31,0.79,0.39,0.45,0.31
moast.csv,0.58,0.46,0.41,0.67,0.46,0.5,0.71,0.54,0.27,0.33,0.19,0.33,0.09,0.53,1.0,0.25,0.64,0.07,0.55,0.56
natpad.csv,0.6,0.44,0.29,0.51,0.34,0.61,0.49,0.5,0.32,0.28,0.5,0.28,0.19,0.55,0.56,0.25,0.7,0.68,0.99,0.31
nebuladevice.csv,0.53,0.43,0.27,0.28,0.18,0.31,0.27,0.12,0.32,0.14,0.35,0.97,0.1,0.33,0.06,0.16,0.35,0.2,0.43,0.06
nosleepsoftware.csv,0.37,0.29,1.0,0.51,0.0,0.46,0.21,0.16,0.25,0.0,0.29,0.22,0.0,0.23,0.03,0.33,0.47,0.22,0.29,0.21
pixel-commandos.csv,0.17,0.09,0.0,0.0,0.12,0.0,0.0,0.04,0.11,0.15,0.0,0.0,0.86,0.1,0.03,0.0,0.0,0.09,0.0,0.0
riff-evolve.csv,0.67,0.49,0.4,0.54,0.3,0.58,0.44,0.98,0.44,0.32,0.15,0.28,0.19,0.55,0.95,0.2,0.7,0.53,0.58,0.59
rosegarden.csv,0.57,0.96,0.4,0.41,0.39,0.49,0.35,0.46,0.28,0.41,0.29,0.25,0.22,0.55,0.25,0.2,0.75,0.52,0.51,0.24
smarttag.csv,0.44,0.33,0.0,0.03,0.96,0.22,0.12,0.22,0.23,0.3,0.22,0.15,0.09,0.21,0.17,0.09,0.05,0.04,0.04,0.2
wxcode.csv,0.17,0.19,0.12,0.22,0.0,0.07,0.08,0.24,0.11,0.0,0.92,0.11,0.0,0.0,0.06,0.09,0.09,0.29,0.0,0.05
xined.csv,0.3,0.32,0.0,0.58,0.11,0.52,0.58,0.5,0.15,0.95,0.29,0.38,0.25,0.49,0.19,0.14,0.61,0.85,0.54,0.23
zemljanka.csv,0.58,0.44,0.36,0.65,0.42,0.69,0.71,0.66,0.31,0.3,0.16,0.3,0.09,0.52,0.94,0.19,1.0,0.75,0.58,0.62
