,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,1.0,1.0,1.0,1.0,1.0,1.0
jahshaka.csv,0.57,1.0,0.5,0.3,0.4,0.58
jam-daq.csv,0.43,0.36,0.4,0.45,0.8,0.98
jatlas.csv,0.26,0.36,0.2,0.09,1.0,0.13
jedit.csv,0.95,0.64,0.52,0.66,0.0,0.6
open-media-library.csv,0.54,0.45,0.98,0.51,0.4,0.56
