,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,1.0,1.0,1.0,0.0,0.98,1.0
jahshaka.csv,0.39,0.0,0.41,0.0,0.42,0.57
jam-daq.csv,0.19,0.08,0.3,0.0,0.15,0.02
jatlas.csv,0.19,0.06,0.09,0.0,0.0,0.11
jedit.csv,0.0,0.31,0.7,0.0,0.29,0.26
open-media-library.csv,0.47,0.29,0.0,0.67,0.42,0.46
