,recall,precision,pf,pci_20,ifa,wins
aufs.csv,0.27,0.5,0.22,0.67,1.0,11
bdbbasic.csv,0.32,0.62,0.31,0.58,2.0,6
echongl.csv,0.48,0.41,0.36,0.55,1.0,5
etherboot.csv,0.08,0.55,0.02,0.67,1.0,12
freebios.csv,0.45,0.27,0.44,0.72,0.0,10
gebr.csv,0.95,0.31,0.94,0.4,1.0,0
gnukeda.csv,0.46,0.36,0.46,0.56,0.0,8
google-gears.csv,0.77,0.33,0.63,0.45,1.0,1
jnode.csv,0.12,0.33,0.1,0.76,2.0,3
openmeetings.csv,0.54,0.49,0.2,0.54,1.0,9
pgui.csv,0.66,0.35,0.49,0.52,1.0,4
tradelink.csv,0.59,0.44,0.34,0.55,1.0,7
wxcrp.csv,0.74,0.4,0.67,0.46,1.0,2
