,paintown.csv,google-collections.csv,smbopensoft.csv,forester-atv.csv,thout.csv,jsecurity.csv,cleartk.csv,opensim4opencog.csv
cleartk.csv,196.0,99.0,197.5,98.5,197.5,99.0,97.5,588.5
forester-atv.csv,260.5,99.0,923.5,98.5,98.5,96.5,98.5,1633.0
google-collections.csv,196.0,98.5,197.5,98.5,197.5,99.0,197.5,980.5
jsecurity.csv,194.0,83.5,98.5,98.5,98.5,96.5,94.5,1033.5
opensim4opencog.csv,196.0,98.5,197.5,98.5,197.5,587.0,196.5,275.0
paintown.csv,196.0,99.0,197.5,98.5,197.5,99.0,197.5,925.5
smbopensoft.csv,97.5,99.0,98.5,98.5,98.5,99.0,197.5,980.5
thout.csv,196.0,98.5,96.5,83.5,382.0,99.0,194.5,980.5
