,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.15,0.48,0.31,1.0,0.12,0.6,1.0,1.0
decidr.csv,0.36,0.51,0.67,0.89,0.22,0.98,0.75,0.97
exist.csv,0.79,0.97,0.79,0.83,0.86,0.28,0.97,0.81
ivatamasks.csv,0.23,0.62,0.27,0.71,0.45,0.48,0.58,0.81
libopenmetaverse.csv,1.0,1.0,0.98,0.31,1.0,0.52,0.8,0.25
mule.csv,0.3,0.41,0.15,0.71,0.1,0.12,0.25,0.93
runuomondains.csv,0.83,0.27,0.08,0.09,0.57,0.33,0.02,0.19
