,recall,precision,pf,wins
carabiner.csv,0.62,0.58,0.39,18
checker-framework.csv,0.125,0.375,0.16,0
customsagetv.csv,0.08,0.565,0.055,16
elvishrayrenderer.csv,0.54,0.515,0.41,11
guineu.csv,0.14,0.5349999999999999,0.075,14
inkscape.csv,0.13,0.375,0.1,2
mesa3d.csv,0.115,0.45,0.165,5
nsis.csv,0.93,0.525,0.905,3
octave.csv,0.325,0.41000000000000003,0.255,4
oorexx.csv,0.455,0.475,0.33,8
owfs.csv,0.185,0.565,0.09,17
owlib.csv,0.765,0.535,0.73,7
prelude.csv,0.89,0.48,0.84,1
robocode.csv,0.44,0.535,0.37,12
tencompetence.csv,0.3,0.5,0.24,10
trinitycore.csv,0.45999999999999996,0.635,0.49,15
uwom-server.csv,0.29000000000000004,0.53,0.175,13
xfce.csv,0.64,0.47,0.555,6
zengine.csv,0.795,0.525,0.64,9
zildo.csv,0.25,0.5700000000000001,0.11499999999999999,19
