,recall,precision,pf,wins
checker-framework.csv,0.815,0.48,0.715,10
customsagetv.csv,0.26,0.52,0.20500000000000002,13
fluidium.csv,0.015,0.08,0.01,1
guineu.csv,0.645,0.455,0.72,5
inkscape.csv,0.77,0.45999999999999996,0.7,9
mpqc.csv,0.385,0.35,0.69,0
nsis.csv,0.695,0.32,0.69,2
octave.csv,0.28,0.395,0.325,8
owfs.csv,0.85,0.385,0.77,4
owlib.csv,0.625,0.55,0.425,14
pamguard.csv,0.575,0.48,0.37,12
prelude.csv,0.925,0.46499999999999997,0.895,7
robocode.csv,0.585,0.48,0.46499999999999997,11
uwom-server.csv,0.365,0.36,0.4,6
zengine.csv,0.98,0.42500000000000004,0.965,3
zildo.csv,0.5800000000000001,0.535,0.315,15
