,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.85,0.91,0.19,1.0,0.55,0.9,0.93,0.78,0.69,0.41,0.3,0.74,0.95,0.9,0.71,1.0
customsagetv.csv,0.58,0.41,0.0,0.0,0.09,0.15,0.47,0.13,0.08,0.52,0.19,0.16,0.75,0.33,0.37,0.88
fluidium.csv,0.04,0.03,0.0,0.27,0.0,0.2,0.0,0.04,0.0,0.0,0.0,0.0,0.05,0.62,0.0,0.06
guineu.csv,0.65,0.62,0.79,0.64,0.36,0.9,0.7,0.78,0.54,0.45,0.6,0.82,0.48,1.0,0.42,0.79
inkscape.csv,0.65,0.81,1.0,1.0,0.23,0.1,0.7,0.61,0.92,0.73,0.3,0.95,0.84,0.62,0.86,0.98
mpqc.csv,0.5,0.21,0.31,0.09,0.27,0.55,0.28,0.57,0.38,0.46,0.7,0.37,0.39,0.76,0.32,0.58
nsis.csv,0.73,0.64,0.76,0.27,0.68,0.65,0.77,0.39,0.69,0.68,0.7,0.79,0.77,0.29,0.75,0.73
octave.csv,0.27,0.54,0.26,0.55,0.55,0.2,0.26,0.43,0.08,0.29,0.21,0.47,0.23,0.33,0.32,0.15
owfs.csv,0.96,0.84,0.98,0.55,0.86,0.4,0.84,0.7,1.0,0.96,0.69,0.89,0.89,0.67,0.9,0.06
owlib.csv,0.73,0.68,0.55,0.82,0.68,0.3,0.63,0.7,0.62,0.61,0.41,0.47,0.75,0.52,0.47,0.73
pamguard.csv,0.42,0.42,0.6,0.64,0.55,0.4,0.6,0.65,0.62,0.29,0.21,0.61,0.86,0.19,0.66,0.5
prelude.csv,0.96,0.97,0.86,1.0,1.0,0.7,1.0,0.91,0.85,0.96,0.65,0.92,0.93,0.71,0.92,0.98
robocode.csv,0.88,0.55,0.0,0.55,0.68,0.55,0.84,0.7,0.85,0.62,0.35,0.32,0.84,0.57,0.49,0.6
uwom-server.csv,0.27,0.36,0.0,0.27,0.73,0.25,0.6,0.35,0.85,0.64,0.27,0.53,0.16,0.52,0.37,0.62
zengine.csv,1.0,0.98,0.81,0.73,1.0,1.0,0.98,1.0,0.92,0.98,1.0,0.87,1.0,0.57,1.0,0.96
zildo.csv,0.69,0.83,0.6,0.73,0.45,0.3,0.56,0.35,0.62,0.41,0.22,0.55,0.68,0.29,0.69,0.81
