,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,5.0,0.0,1.0,122.0,42.0,1.0,1.0,0.0,9.0
jicarilla.csv,1.0,150.0,0.0,281.0,125.0,49.0,3.0,0.0,18.0
optalgtoolkit.csv,4.0,0.0,3.0,35.0,10.0,0.0,1.0,1.0,6.0
oscarmcmaster.csv,2.0,0.0,2.0,281.0,32.0,0.0,0.0,0.0,0.0
ossim.csv,2.0,150.0,69.0,0.0,125.0,49.0,0.0,61.0,1.0
projectts.csv,1.0,1.0,4.0,23.0,8.0,0.0,0.0,1.0,2.0
sabbu.csv,0.0,0.0,0.0,31.0,10.0,0.0,2.0,1.0,2.0
vxl.csv,5.0,0.0,5.0,281.0,125.0,2.0,1.0,1.0,12.0
zact.csv,111.0,0.0,3.0,281.0,0.0,0.0,63.0,61.0,2.0
