,recall,precision,pf,pci_20,ifa,wins
carabiner.csv,0.91,0.55,0.795,0.43,1.0,10
checker-framework.csv,0.835,0.5,0.865,0.43,1.0,3
customsagetv.csv,0.22,0.6799999999999999,0.11499999999999999,0.75,0.0,19
elvishrayrenderer.csv,0.485,0.575,0.4,0.505,1.5,7
guineu.csv,0.265,0.5449999999999999,0.195,0.55,1.0,12
inkscape.csv,0.65,0.425,0.73,0.48,1.0,2
mesa3d.csv,0.48,0.54,0.35,0.555,0.5,15
nsis.csv,0.69,0.42500000000000004,0.695,0.545,1.5,1
octave.csv,0.27,0.39,0.335,0.725,1.0,4
oorexx.csv,0.48,0.46499999999999997,0.385,0.5,1.0,6
owfs.csv,0.83,0.41000000000000003,0.78,0.435,0.5,5
owlib.csv,0.61,0.61,0.4,0.345,0.0,18
prelude.csv,0.94,0.47,0.865,0.4,0.5,9
robocode.csv,0.585,0.53,0.41500000000000004,0.45,1.0,11
tencompetence.csv,0.265,0.44,0.27,0.845,0.5,16
trinitycore.csv,0.355,0.47500000000000003,0.22999999999999998,0.5700000000000001,0.0,17
uwom-server.csv,0.48,0.46499999999999997,0.385,0.505,0.5,13
xfce.csv,0.655,0.52,0.55,0.46499999999999997,1.0,8
zengine.csv,0.98,0.48,0.9299999999999999,0.4,1.5,0
zildo.csv,0.61,0.625,0.36,0.45999999999999996,1.0,14
