,brlcad.csv,xmemcached.csv,fceugc.csv,jaolt.csv,kmess.csv,google-gears.csv,ftm.csv,jcache.csv
brlcad.csv,594.0,418.5,50.5,97.5,83.5,98.5,295.0,0.0
fceugc.csv,98.5,979.0,93.5,98.5,97.5,99.0,295.0,568.5
ftm.csv,99.0,195.0,240.0,97.5,99.0,98.5,196.5,183.0
google-gears.csv,594.0,195.0,189.0,98.5,99.0,99.0,295.0,375.0
jaolt.csv,97.5,292.5,191.0,98.5,97.5,99.0,295.0,181.0
jcache.csv,495.0,195.0,191.0,97.5,99.0,99.0,178.0,183.0
kmess.csv,99.0,195.0,187.0,98.5,99.0,98.5,94.5,183.0
xmemcached.csv,594.0,96.5,467.0,97.5,99.0,99.0,91.5,88.5
