,f1,g,recall,precision,pf,wins
codesmith.csv,0.33499999999999996,0.475,0.53,0.48000000000000004,0.35,6
geotools.csv,0.47,0.54,0.63,0.49,0.47,8
gephex.csv,0.54,0.5449999999999999,0.725,0.46499999999999997,0.745,7
haggle.csv,0.125,0.08,0.065,0.365,0.025,0
java-gnome.csv,0.475,0.49,0.495,0.48,0.52,5
jgnash.csv,0.47,0.555,0.575,0.47500000000000003,0.395,9
jrdf.csv,0.38,0.47,0.475,0.46499999999999997,0.38,4
mpqc.csv,0.405,0.42000000000000004,0.395,0.44999999999999996,0.485,3
panda3d.csv,0.28500000000000003,0.39,0.355,0.45999999999999996,0.33999999999999997,2
tencompetence.csv,0.325,0.45,0.51,0.32499999999999996,0.495,1
