,zealos.csv,openintents.csv,atomsite.csv,bullet.csv,tktoolkit.csv,pokenetonline.csv
atomsite.csv,94.5,98.5,280.5,98.5,98.5,98.5
bullet.csv,192.0,98.5,185.0,96.5,197.0,98.5
openintents.csv,521.0,94.5,770.0,197.5,296.0,194.0
pokenetonline.csv,192.0,94.5,379.0,197.5,197.0,98.5
tktoolkit.csv,192.0,94.5,895.0,96.5,552.0,98.5
zealos.csv,94.5,211.0,185.0,335.0,939.5,90.5
