,opde.csv,mb-unit.csv,chipster.csv,delphilhlplib.csv,ivataopenportal.csv,pamguard.csv,jppf-project.csv,bigdata.csv,kolmafia.csv,quark.csv,tigermud.csv,emite.csv,l2j.csv,stajistics.csv,hydrate.csv,jfreechart.csv
bigdata.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chipster.csv,0.17,0.0,0.65,0.0,0.59,0.0,0.55,0.0,0.0,0.0,0.52,0.55,0.16,0.55,0.48,0.0
delphilhlplib.csv,0.58,0.0,0.17,0.89,0.41,0.0,0.62,0.0,0.0,0.0,0.0,0.62,0.17,0.48,0.0,0.0
emite.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.04,0.0,0.0
hydrate.csv,0.0,0.0,0.46,0.0,0.63,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.87,0.0
ivataopenportal.csv,0.51,0.16,0.51,0.63,0.7,0.55,0.52,0.15,0.0,0.36,0.6,0.21,0.42,0.17,0.69,0.0
jfreechart.csv,0.5,0.0,0.13,0.02,0.11,0.0,0.26,0.0,0.0,0.0,0.35,0.57,0.06,0.61,0.45,1.0
jppf-project.csv,0.0,0.0,0.09,0.8,0.13,0.0,0.83,0.0,0.0,0.0,0.0,0.09,0.13,0.35,0.0,0.0
kolmafia.csv,0.0,0.53,0.09,0.0,0.0,0.24,0.0,0.6,0.8,0.24,0.59,0.0,0.27,0.05,0.37,0.0
l2j.csv,0.0,0.36,0.52,0.0,0.6,0.57,0.0,0.43,0.59,0.49,0.35,0.49,0.79,0.64,0.55,0.0
mb-unit.csv,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0
opde.csv,0.75,0.0,0.0,0.65,0.01,0.0,0.2,0.0,0.0,0.0,0.41,0.56,0.0,0.58,0.04,0.0
pamguard.csv,0.0,0.0,0.18,0.05,0.02,0.75,0.05,0.0,0.0,0.0,0.0,0.07,0.2,0.0,0.28,0.0
quark.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stajistics.csv,0.43,0.0,0.13,0.52,0.54,0.0,0.39,0.0,0.0,0.0,0.43,0.19,0.41,0.62,0.0,0.0
tigermud.csv,0.17,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.47,0.0,0.47,0.0,0.0
