,elmo.csv,xbplayer.csv,decidr.csv,tolven.csv,mscore.csv
decidr.csv,784.5,584.0,99.0,295.0,967.5
elmo.csv,363.0,194.0,99.0,97.5,196.5
mscore.csv,1075.0,389.0,99.0,295.0,295.0
tolven.csv,699.0,387.0,99.0,295.0,91.5
xbplayer.csv,527.5,292.5,99.0,295.0,365.0
