,esmf.csv,pentahoanalysistool.csv,phet.csv,voms.csv,aztec.csv,qtractor.csv,acegisecurity.csv,bibedt.csv,kowari.csv,sumatrapdf.csv,irrlicht.csv,modellus.csv,open-data-kit.csv,roller.csv,ultimairis.csv,lportal.csv,jstock.csv,synergyspace.csv
acegisecurity.csv,19.0,4.0,3.0,2.0,6.0,2.0,0.0,0.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,21.0,4.0,1.0
aztec.csv,7.0,7.0,5.0,8.0,0.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,49.0,1.0,17.0
bibedt.csv,2.0,6.0,4.0,2.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,2.0,79.0,0.0,13.0
esmf.csv,0.0,2.0,3.0,16.0,46.0,3.0,16.0,2.0,7.0,3.0,0.0,2.0,5.0,0.0,1.0,160.0,4.0,3.0
irrlicht.csv,20.0,8.0,9.0,13.0,43.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,159.0,2.0,4.0
jstock.csv,3.0,7.0,8.0,74.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,3.0
kowari.csv,1.0,3.0,6.0,0.0,22.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,41.0,5.0,5.0
lportal.csv,21.0,2.0,10.0,74.0,9.0,3.0,6.0,9.0,9.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,3.0,1.0
modellus.csv,17.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,1.0,3.0
open-data-kit.csv,5.0,6.0,3.0,3.0,10.0,0.0,0.0,4.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,9.0,4.0,5.0
pentahoanalysistool.csv,0.0,0.0,3.0,74.0,18.0,2.0,0.0,50.0,3.0,9.0,1.0,0.0,3.0,2.0,0.0,215.0,4.0,10.0
phet.csv,22.0,2.0,0.0,9.0,47.0,3.0,6.0,2.0,84.0,3.0,0.0,2.0,5.0,3.0,1.0,53.0,4.0,1.0
qtractor.csv,2.0,0.0,2.0,9.0,4.0,0.0,6.0,3.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,6.0
roller.csv,7.0,5.0,2.0,1.0,8.0,0.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,0.0,1.0,43.0,3.0,0.0
sumatrapdf.csv,1.0,7.0,7.0,3.0,6.0,0.0,4.0,2.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,11.0,4.0
synergyspace.csv,0.0,0.0,0.0,2.0,318.0,1.0,2.0,50.0,84.0,0.0,1.0,3.0,2.0,1.0,150.0,207.0,7.0,0.0
ultimairis.csv,22.0,2.0,5.0,13.0,40.0,2.0,7.0,2.0,8.0,0.0,1.0,2.0,4.0,0.0,0.0,171.0,5.0,1.0
voms.csv,2.0,2.0,1.0,0.0,318.0,0.0,3.0,50.0,84.0,0.0,0.0,2.0,0.0,1.0,0.0,52.0,0.0,3.0
