,plearn.csv,re2c.csv,aubit4gl.csv,moving-pictures.csv,xfce.csv,rebecca-aiml.csv,glelite.csv
aubit4gl.csv,99.0,97.5,96.5,93.5,80.5,197.5,98.5
glelite.csv,99.0,97.5,196.5,546.0,684.0,197.5,99.0
moving-pictures.csv,99.0,94.5,95.5,262.5,91.5,78.5,98.5
plearn.csv,99.0,97.5,88.5,449.5,290.5,98.5,99.0
re2c.csv,470.5,97.5,96.5,284.5,95.5,494.0,98.5
rebecca-aiml.csv,99.0,97.5,97.5,383.0,389.0,278.0,99.0
xfce.csv,99.0,97.5,97.5,190.0,683.0,98.5,99.0
