,x4x.csv,mobicents.csv,jmol.csv,bnetd.csv,minig.csv,grisbi.csv,zabbix.csv,carabiner.csv,zxing.csv
bnetd.csv,0.59,0.72,0.78,0.08,0.55,0.43,0.33,0.75,0.68
carabiner.csv,0.85,0.6,0.78,0.73,0.54,0.45,0.78,0.0,0.5
grisbi.csv,0.85,0.78,0.88,0.59,0.58,0.02,0.63,0.73,0.77
jmol.csv,0.6,0.56,0.0,0.92,0.62,0.48,0.54,0.58,0.66
minig.csv,0.56,0.57,0.74,0.53,0.03,0.55,0.52,0.78,0.42
mobicents.csv,0.6,0.03,0.68,0.71,0.73,0.64,0.52,0.83,0.58
x4x.csv,0.09,0.76,0.61,0.78,0.81,0.95,0.86,0.64,0.72
zabbix.csv,0.85,0.89,0.63,0.61,0.76,0.62,0.02,0.79,1.0
zxing.csv,0.69,0.56,0.71,0.5,0.64,0.55,0.65,0.63,0.05
