,x4x.csv,mobicents.csv,jmol.csv,bnetd.csv,minig.csv,grisbi.csv,zabbix.csv,carabiner.csv,zxing.csv
bnetd.csv,0.4,0.38,0.37,0.47,0.43,0.31,0.51,0.61,0.34
carabiner.csv,0.32,0.44,0.37,0.7,0.48,0.4,0.41,0.64,0.38
grisbi.csv,0.3,0.35,0.33,0.42,0.34,0.32,0.44,0.48,0.35
jmol.csv,0.38,0.47,0.38,0.67,0.78,0.39,0.86,0.65,0.45
minig.csv,0.39,0.42,0.38,0.61,0.55,0.35,0.85,0.9,0.41
mobicents.csv,0.55,0.52,0.58,0.65,0.62,0.58,0.74,0.81,0.5
x4x.csv,0.4,0.4,0.47,0.48,0.4,0.42,0.45,0.63,0.32
zabbix.csv,0.36,0.38,0.37,0.47,0.42,0.43,0.67,0.6,0.34
zxing.csv,0.39,0.46,0.69,0.49,0.6,0.36,0.45,0.56,0.42
