,x4x.csv,mobicents.csv,jmol.csv,bnetd.csv,minig.csv,grisbi.csv,zabbix.csv,carabiner.csv,zxing.csv
bnetd.csv,0.83,0.55,0.82,1.0,0.48,0.91,0.7,0.3,0.8
carabiner.csv,0.74,0.6,0.82,0.6,0.55,0.95,0.36,1.0,0.86
grisbi.csv,0.78,0.53,0.82,0.6,0.48,1.0,0.45,0.3,0.8
jmol.csv,0.82,0.62,1.0,1.0,0.67,0.97,0.83,0.42,0.79
minig.csv,0.84,0.62,0.83,0.83,0.96,0.88,0.91,0.5,0.88
mobicents.csv,0.9,1.0,0.84,0.71,0.38,1.0,0.63,0.24,0.83
x4x.csv,0.98,0.53,0.85,0.52,0.38,0.81,0.33,0.37,0.8
zabbix.csv,0.77,0.52,0.86,0.62,0.4,0.86,1.0,0.27,0.76
zxing.csv,0.79,0.61,0.89,0.67,0.48,0.88,0.44,0.35,1.0
