,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,0.03,1.0,0.13,0.44,0.73,0.32,0.35,0.08,0.38
carabiner.csv,0.05,1.0,0.06,0.32,0.71,0.36,0.15,0.08,0.59
continuum-ide.csv,0.03,0.77,0.07,0.33,0.43,0.59,0.14,0.06,0.5
gtad.csv,0.12,1.0,0.05,0.49,1.0,0.28,0.21,0.15,0.45
htmlunit.csv,0.05,1.0,0.15,0.48,0.92,0.34,0.21,0.1,0.49
jsr308-langtools.csv,0.03,0.81,0.11,0.0,0.93,0.31,0.17,0.08,0.3
kaffeine.csv,0.03,0.98,0.02,0.41,0.6,0.32,0.22,0.08,0.28
stemkit.csv,0.0,0.83,0.16,0.45,0.87,0.8,0.14,0.28,0.18
taokgame.csv,0.03,1.0,0.56,0.47,0.56,0.29,0.15,0.06,0.24
