,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,0.5,0.55,0.6,0.48,0.53,0.82,0.71,0.67,0.68
carabiner.csv,1.0,0.53,0.4,0.89,0.17,0.94,0.52,0.5,0.91
continuum-ide.csv,0.5,0.61,0.3,0.57,0.2,0.76,0.19,0.33,0.09
gtad.csv,1.0,0.18,0.1,0.32,0.17,0.29,0.19,0.33,0.23
htmlunit.csv,1.0,0.41,0.4,0.72,0.37,0.65,0.62,0.5,0.77
jsr308-langtools.csv,1.0,0.96,0.8,0.0,0.93,1.0,1.0,1.0,1.0
kaffeine.csv,1.0,0.88,0.1,0.77,1.0,1.0,0.67,0.67,0.36
stemkit.csv,0.0,0.49,0.6,0.33,0.43,0.24,0.24,0.83,0.23
taokgame.csv,0.5,0.1,1.0,0.16,0.33,0.35,0.48,0.17,0.23
