,owlib.csv,baadengine.csv,barracudamvc.csv,sidekar.csv,springside.csv,jgnash.csv,jsr308-langtools.csv,owlapi.csv,ingex.csv
baadengine.csv,0.4,0.52,0.3,0.39,0.53,0.38,0.37,0.46,0.32
barracudamvc.csv,0.46,0.42,0.41,0.47,0.47,0.41,0.45,0.48,0.37
ingex.csv,0.71,0.44,0.42,0.71,0.61,0.46,0.55,0.65,0.4
jgnash.csv,0.79,0.45,0.43,0.38,0.53,0.57,0.47,0.43,0.35
jsr308-langtools.csv,0.52,0.56,0.32,0.44,0.46,0.37,0.37,0.46,0.52
owlapi.csv,0.98,0.43,0.89,0.65,0.56,0.55,0.54,0.64,0.47
owlib.csv,0.38,0.39,0.31,0.37,0.56,0.36,0.32,0.4,0.29
sidekar.csv,0.0,0.0,0.75,0.46,0.46,0.0,0.0,0.0,0.0
springside.csv,0.44,0.45,0.42,0.53,0.45,0.53,0.59,0.51,0.4
