,recall,precision,pf,wins
boost-sandbox.csv,0.37,0.265,0.485,1
bscwweasel.csv,0.44499999999999995,0.38,0.265,7
capcode.csv,0.49,0.36,0.405,5
emite.csv,0.41500000000000004,0.37,0.33999999999999997,6
lamp.csv,0.645,0.33,0.55,4
mecat.csv,0.05,0.265,0.03,3
nodal.csv,0.46499999999999997,0.44499999999999995,0.20500000000000002,11
pydev.csv,0.615,0.395,0.32499999999999996,10
retromenu.csv,0.315,0.395,0.185,9
smbopensoft.csv,0.615,0.24,0.585,2
stuproa-cims.csv,0.39,0.365,0.17,8
thout.csv,0.78,0.275,0.88,0
