,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.78,0.69,0.0,0.5,0.0,0.65,0.93,0.48,0.71,0.92,0.8,0.8,0.74,0.75,0.47,0.88
customsagetv.csv,0.82,0.75,0.71,0.77,0.92,0.94,0.65,0.83,0.41,0.65,0.89,0.71,0.57,0.0,0.5,0.51
fluidium.csv,0.92,0.74,0.0,0.73,0.58,0.54,0.88,0.9,0.95,0.67,0.78,0.84,0.71,0.68,0.77,0.49
guineu.csv,0.65,0.91,0.53,0.4,0.51,0.7,0.85,0.85,0.74,0.72,0.84,0.76,0.68,0.86,0.93,0.55
inkscape.csv,0.51,0.68,0.47,0.35,0.94,0.95,0.44,0.54,0.73,0.64,0.91,0.36,0.78,0.46,0.64,0.89
mpqc.csv,0.62,0.98,0.77,0.82,0.73,0.95,0.93,0.7,0.76,0.99,0.75,0.67,0.68,0.61,0.83,0.39
nsis.csv,0.4,0.43,0.52,0.4,0.39,0.44,0.38,0.44,0.6,0.46,0.49,0.45,0.45,0.46,0.43,0.31
octave.csv,0.55,0.41,0.5,0.41,0.9,0.64,0.54,0.48,0.76,0.55,0.68,0.61,0.46,0.61,0.38,0.43
owfs.csv,0.47,0.97,0.71,0.91,0.94,0.5,0.81,0.37,0.58,0.96,0.91,0.67,0.43,0.5,0.65,0.75
owlib.csv,0.45,0.54,0.67,0.47,0.46,0.5,0.54,0.53,0.63,0.5,0.58,0.68,0.48,0.6,0.39,0.35
pamguard.csv,0.55,0.65,0.49,0.42,0.7,0.64,0.52,0.46,0.66,0.71,0.67,0.56,0.5,0.92,0.45,0.57
prelude.csv,0.3,0.41,0.48,0.35,0.38,0.43,0.34,0.42,0.43,0.43,0.41,0.42,0.36,0.39,0.32,0.33
robocode.csv,0.5,0.6,0.86,0.42,0.5,0.68,0.49,0.57,0.58,0.51,0.56,0.83,0.45,0.47,0.59,0.46
uwom-server.csv,0.7,0.96,0.0,0.92,0.93,0.91,0.72,0.74,0.63,0.83,0.91,0.86,0.73,0.53,0.64,0.61
zengine.csv,0.29,0.39,0.38,0.36,0.5,0.43,0.37,0.34,0.44,0.42,0.42,0.42,0.37,0.36,0.31,0.43
zildo.csv,0.55,0.52,0.67,0.46,0.64,0.49,0.45,0.64,0.44,0.51,0.55,0.75,0.48,0.62,0.43,0.94
