,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.8,0.77,1.0,1.0,0.95,0.68,1.0,0.58,0.02,0.82,0.96,0.9,0.72,0.86,0.7,0.99
customsagetv.csv,0.71,0.67,0.83,0.66,0.96,0.91,0.77,0.83,0.49,0.75,0.96,0.58,0.57,1.0,0.64,0.02
fluidium.csv,0.82,0.62,1.0,0.64,0.77,0.84,0.77,0.85,0.91,0.82,0.99,0.97,0.6,0.03,0.76,0.66
guineu.csv,0.08,0.7,1.0,0.98,0.81,0.86,0.8,0.73,0.62,0.71,0.69,1.18,0.73,0.84,0.84,0.49
inkscape.csv,0.75,0.72,0.63,0.62,0.97,0.87,0.05,0.63,0.7,0.61,0.87,0.62,0.77,0.7,0.86,1.0
mpqc.csv,0.89,0.8,1.07,0.81,0.91,0.1,0.93,0.91,0.96,0.76,0.83,1.02,0.98,0.78,0.74,0.69
nsis.csv,0.82,0.95,1.01,0.99,0.99,0.95,0.94,0.71,0.67,0.84,0.0,0.93,0.78,0.94,0.84,0.84
octave.csv,0.58,0.73,0.58,0.73,0.05,0.74,0.68,0.73,0.67,0.7,0.82,0.54,0.83,0.65,0.91,0.71
owfs.csv,0.56,0.82,0.83,0.0,0.83,1.0,0.92,0.71,0.51,0.77,0.94,0.92,0.56,1.0,0.69,0.84
owlib.csv,0.54,0.01,0.74,0.8,0.8,0.79,0.74,0.66,0.83,0.67,0.91,0.71,0.66,0.59,0.55,0.71
pamguard.csv,0.67,0.74,0.88,0.52,0.61,0.72,0.78,0.58,0.54,0.74,0.85,0.43,0.68,0.8,0.05,0.93
prelude.csv,0.97,0.91,0.0,0.85,0.99,0.95,0.84,0.82,0.45,0.86,0.69,0.84,0.91,0.78,0.97,0.82
robocode.csv,0.54,0.73,0.83,0.69,0.5,0.72,0.57,0.09,0.41,0.57,0.84,0.87,0.54,0.63,0.82,0.68
uwom-server.csv,0.56,0.93,1.0,0.66,0.78,1.02,0.71,0.79,0.78,0.14,0.9,0.82,0.74,0.66,0.77,0.74
zengine.csv,0.91,0.97,0.41,0.87,0.52,0.89,0.7,0.75,0.57,0.79,0.7,0.0,0.86,0.68,0.97,1.05
zildo.csv,0.61,0.61,0.79,0.57,0.65,0.95,0.64,0.61,0.5,0.69,0.84,0.89,0.05,0.87,0.7,0.82
