,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.21,0.48,0.0,0.04,0.0,0.55,0.38,0.32,0.02,0.34,0.14,0.08,0.14,0.03,0.42,0.16
customsagetv.csv,0.16,0.12,0.0,0.17,0.12,0.13,0.19,0.07,0.18,0.15,0.29,0.08,0.05,0.03,0.33,0.0
fluidium.csv,0.12,0.33,0.0,0.33,0.58,0.46,0.19,0.21,0.32,0.32,0.71,0.67,0.2,0.03,0.27,0.43
guineu.csv,0.03,0.12,1.0,0.98,0.73,0.31,0.28,0.21,0.48,0.37,0.43,0.92,0.2,0.52,0.12,0.2
inkscape.csv,0.43,0.2,0.09,0.56,0.15,0.17,0.0,0.14,0.12,0.29,0.0,0.33,0.25,0.21,0.36,0.18
mpqc.csv,0.55,0.14,0.82,0.37,0.49,0.02,0.28,0.71,0.73,0.34,0.71,0.75,0.73,0.72,0.3,0.68
nsis.csv,0.67,0.93,1.0,0.92,0.99,0.94,0.94,0.64,0.27,0.84,0.0,0.92,0.66,0.93,0.79,0.84
octave.csv,0.47,0.65,0.55,0.71,0.0,0.55,0.47,0.64,0.48,0.47,0.29,0.25,0.75,0.31,0.85,0.61
owfs.csv,0.31,0.05,0.0,0.0,0.13,0.02,0.31,0.36,0.21,0.09,0.29,0.0,0.2,0.07,0.12,0.23
owlib.csv,0.38,0.01,0.64,0.75,0.69,0.45,0.34,0.61,0.73,0.49,0.86,0.5,0.55,0.52,0.45,0.7
pamguard.csv,0.48,0.36,0.82,0.37,0.26,0.52,0.44,0.46,0.38,0.34,0.57,0.17,0.55,0.24,0.0,0.55
prelude.csv,0.97,0.91,0.0,0.85,0.99,0.95,0.84,0.82,0.45,0.86,0.57,0.83,0.91,0.72,0.97,0.82
robocode.csv,0.47,0.5,0.0,0.52,0.35,0.46,0.44,0.0,0.27,0.4,0.43,0.08,0.43,0.28,0.55,0.5
uwom-server.csv,0.24,0.09,0.0,0.17,0.09,0.21,0.16,0.5,0.75,0.0,0.14,0.0,0.39,0.24,0.39,0.32
zengine.csv,0.91,0.96,0.27,0.87,0.37,0.88,0.69,0.71,0.48,0.78,0.57,0.0,0.86,0.62,0.97,0.75
zildo.csv,0.29,0.34,0.0,0.35,0.26,0.58,0.34,0.07,0.2,0.33,0.29,0.0,0.0,0.17,0.55,0.14
