,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.27,0.41,0.0,0.0,0.06,0.56,0.09,0.55,1.0,0.29,0.06,0.13,0.34,0.17,0.46,0.02
customsagetv.csv,0.35,0.39,0.2,0.41,0.06,0.12,0.3,0.2,0.58,0.31,0.1,0.47,0.48,0.0,0.49,0.98
fluidium.csv,0.23,0.51,0.0,0.48,0.48,0.33,0.3,0.2,0.18,0.29,0.31,0.3,0.47,0.99,0.33,0.51
guineu.csv,0.93,0.36,0.0,0.09,0.5,0.23,0.3,0.34,0.6,0.42,0.49,0.18,0.34,0.35,0.2,0.6
inkscape.csv,0.41,0.35,0.43,0.64,0.06,0.18,0.96,0.44,0.36,0.49,0.16,0.5,0.31,0.37,0.25,0.02
mpqc.csv,0.33,0.25,0.27,0.3,0.26,0.91,0.14,0.39,0.35,0.36,0.48,0.3,0.32,0.54,0.36,0.65
nsis.csv,0.48,0.26,0.0,0.27,0.05,0.24,0.24,0.59,0.42,0.49,1.0,0.29,0.51,0.27,0.48,0.49
octave.csv,0.62,0.58,0.7,0.6,0.96,0.49,0.51,0.56,0.54,0.49,0.27,0.56,0.49,0.47,0.4,0.56
owfs.csv,0.56,0.21,0.2,1.0,0.21,0.0,0.17,0.42,0.58,0.27,0.12,0.1,0.52,0.0,0.37,0.22
owlib.csv,0.62,0.99,0.54,0.53,0.5,0.38,0.39,0.63,0.49,0.53,0.39,0.5,0.59,0.65,0.66,0.65
pamguard.csv,0.54,0.39,0.43,0.64,0.49,0.5,0.38,0.62,0.62,0.38,0.38,0.64,0.56,0.28,0.96,0.27
prelude.csv,0.13,0.33,1.0,0.45,0.05,0.21,0.49,0.51,0.81,0.45,0.56,0.49,0.33,0.54,0.13,0.5
robocode.csv,0.68,0.47,0.2,0.53,0.64,0.47,0.61,0.93,0.7,0.59,0.31,0.16,0.65,0.47,0.4,0.53
uwom-server.csv,0.54,0.1,0.0,0.41,0.27,0.0,0.34,0.41,0.54,0.88,0.14,0.22,0.39,0.42,0.37,0.37
zengine.csv,0.33,0.17,0.7,0.41,0.64,0.39,0.64,0.58,0.65,0.55,0.55,1.0,0.45,0.6,0.13,0.27
zildo.csv,0.49,0.53,0.25,0.57,0.45,0.27,0.5,0.44,0.58,0.43,0.24,0.13,0.96,0.17,0.53,0.23
