,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,ng4j.csv,jmule.csv
fritzing.csv,0.85,0.61,0.99,0.62,0.95,0.03,0.36,0.42
jlinalg.csv,0.98,0.42,0.5,0.5,0.93,0.01,0.33,0.62
jmule.csv,0.94,0.57,0.59,0.67,0.98,0.01,0.54,1.0
knowledge.csv,0.78,0.35,0.48,0.41,1.0,0.01,0.27,0.43
massiv.csv,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0
ng4j.csv,0.88,0.72,0.47,0.66,1.0,0.01,1.0,0.69
playerstage.csv,0.91,0.44,0.65,0.98,1.0,0.01,0.38,1.0
superwaba.csv,0.88,1.0,0.68,0.68,0.96,0.01,0.39,0.53
