,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,ng4j.csv,jmule.csv
fritzing.csv,0.57,0.48,0.02,0.56,0.55,0.25,0.77,0.83
jlinalg.csv,0.07,0.68,0.79,0.59,0.81,0.67,0.58,0.49
jmule.csv,0.41,0.53,0.54,0.36,0.35,0.54,0.33,0.12
knowledge.csv,1.0,0.99,0.97,0.99,0.0,0.9,0.88,1.0
massiv.csv,1.0,1.0,0.99,1.0,1.0,0.0,1.0,1.0
ng4j.csv,0.6,0.59,0.76,0.4,0.47,0.43,0.05,0.37
playerstage.csv,0.8,0.58,0.61,0.02,0.6,0.79,0.72,0.88
superwaba.csv,0.71,0.06,0.5,0.43,0.64,0.59,0.6,0.71
