,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,ng4j.csv,jmule.csv
fritzing.csv,0.57,0.6,0.99,0.52,0.62,0.94,0.29,0.25
jlinalg.csv,0.99,0.42,0.54,0.68,0.53,0.63,0.67,0.63
jmule.csv,0.66,0.56,0.65,0.74,0.73,0.69,0.76,0.9
knowledge.csv,0.0,0.05,0.13,0.05,1.0,0.36,0.4,0.0
massiv.csv,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0
ng4j.csv,0.48,0.47,0.54,0.7,0.58,0.73,0.96,0.74
playerstage.csv,0.24,0.61,0.47,0.98,0.45,0.29,0.34,0.15
superwaba.csv,0.34,0.95,0.6,0.65,0.43,0.53,0.49,0.37
