,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,ng4j.csv,jmule.csv
fritzing.csv,0.67,0.58,0.99,0.54,0.76,0.05,0.29,0.28
jlinalg.csv,0.99,0.4,0.61,0.61,0.91,0.02,0.45,0.62
jmule.csv,0.75,0.54,0.63,0.7,0.82,0.02,0.63,0.93
knowledge.csv,0.87,0.52,0.64,0.58,1.0,0.02,0.42,0.59
massiv.csv,0.0,0.0,0.03,0.0,0.0,0.89,0.0,0.0
ng4j.csv,0.59,0.53,0.55,0.67,0.69,0.03,0.97,0.72
playerstage.csv,0.33,0.51,0.52,0.98,0.57,0.01,0.33,0.22
superwaba.csv,0.45,0.97,0.62,0.65,0.55,0.02,0.42,0.41
