,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,ng4j.csv,jmule.csv
fritzing.csv,0.0,4.0,0.0,0.0,0.0,42.0,7.0,3.0
jlinalg.csv,0.0,6.0,0.0,1.0,0.0,244.0,13.0,4.0
jmule.csv,0.0,3.0,0.0,1.0,0.0,149.0,2.0,0.0
knowledge.csv,0.0,27.0,1.0,1.0,0.0,262.0,1.0,7.0
massiv.csv,63.0,141.0,0.0,140.0,66.0,0.0,78.0,52.0
ng4j.csv,0.0,5.0,2.0,0.0,0.0,55.0,0.0,0.0
playerstage.csv,0.0,3.0,0.0,0.0,0.0,135.0,1.0,0.0
superwaba.csv,0.0,0.0,0.0,0.0,0.0,99.0,2.0,3.0
