,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,ng4j.csv,jmule.csv
fritzing.csv,0.81,0.55,0.73,0.55,0.91,0.02,0.43,0.0
jlinalg.csv,0.88,0.34,0.57,0.53,0.68,0.02,0.43,0.59
jmule.csv,0.75,0.55,0.7,0.7,0.92,0.02,0.59,0.86
knowledge.csv,0.87,0.57,0.64,0.58,0.91,0.02,0.45,0.57
massiv.csv,0.25,0.41,0.46,0.0,0.0,0.35,0.18,0.33
ng4j.csv,0.61,0.57,0.69,0.73,0.9,0.03,0.55,0.27
playerstage.csv,0.62,0.59,0.72,0.72,0.87,0.02,0.56,0.27
superwaba.csv,0.4,0.67,0.66,0.57,0.73,0.02,0.35,0.44
