,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,ng4j.csv,jmule.csv
fritzing.csv,1.0,0.51,0.31,0.45,0.6,0.53,0.22,0.0
jlinalg.csv,0.07,0.2,0.84,0.58,0.4,0.57,0.53,0.97
jmule.csv,0.14,0.48,0.55,0.33,0.4,0.52,0.27,0.14
knowledge.csv,0.14,0.75,0.71,0.88,0.0,0.66,0.47,0.55
massiv.csv,0.0,0.09,0.18,0.0,0.0,0.03,0.0,0.03
ng4j.csv,0.14,0.29,0.6,0.2,0.4,0.41,0.34,0.07
playerstage.csv,0.07,0.48,0.53,0.23,0.4,0.33,0.36,0.07
superwaba.csv,0.14,0.23,0.34,0.18,0.2,0.35,0.39,0.14
