,thout.csv,psrchive.csv,jvcl.csv,zact.csv,sarasvati.csv,liferea.csv,kwave.csv,blogentis.csv,checker-framework.csv,fontforge.csv,magicwars.csv,lockss.csv,stuproa-cims.csv,ctrlr.csv,gusanos.csv,pydev.csv,cme.csv
blogentis.csv,0.54,0.07,0.11,0.0,0.08,0.22,0.22,0.59,0.26,0.4,0.61,0.26,0.26,0.26,0.58,0.39,0.16
checker-framework.csv,0.23,0.15,0.1,0.06,0.07,0.19,0.31,0.29,0.61,0.38,0.35,0.26,0.25,0.32,0.75,0.33,0.12
cme.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.83
ctrlr.csv,0.33,0.19,0.1,0.06,0.5,0.13,0.1,0.06,0.11,0.5,0.22,0.17,0.29,0.5,0.47,0.21,0.0
fontforge.csv,0.38,0.15,0.1,0.06,0.12,0.23,0.16,0.37,0.32,0.73,0.42,0.22,0.29,0.23,0.71,0.36,0.11
gusanos.csv,0.38,0.16,0.1,0.08,0.15,0.32,0.0,0.38,0.33,1.0,0.64,0.29,0.38,0.28,0.87,0.43,0.19
jvcl.csv,0.38,0.33,0.2,0.06,0.14,0.45,0.5,0.35,0.55,1.0,0.36,0.0,0.5,0.0,0.89,0.5,0.08
kwave.csv,0.21,0.15,0.1,0.06,0.06,0.32,0.4,0.26,0.22,0.44,0.31,0.21,0.27,0.2,0.72,0.34,0.1
liferea.csv,0.4,0.23,0.11,0.05,0.06,0.4,0.2,0.32,0.22,0.42,0.37,0.22,0.3,0.2,0.92,0.42,0.0
lockss.csv,0.35,0.16,0.13,0.06,0.12,0.29,0.33,0.29,0.54,0.49,0.48,0.35,0.23,0.12,0.9,0.36,0.09
magicwars.csv,0.22,0.16,0.11,0.06,0.07,0.23,0.22,0.26,0.24,0.44,0.79,0.19,0.25,0.26,0.7,0.34,0.1
psrchive.csv,0.42,0.36,0.1,0.06,0.07,0.24,0.21,0.41,0.29,0.56,0.69,0.25,0.44,0.33,0.82,0.54,0.12
pydev.csv,0.29,0.24,0.1,0.05,0.08,0.24,0.29,0.28,0.33,0.48,0.63,0.24,0.27,0.19,0.77,0.62,0.12
sarasvati.csv,0.34,0.24,0.04,0.05,0.17,0.21,0.4,0.16,0.43,0.43,0.44,0.23,0.31,0.35,0.82,0.36,0.0
stuproa-cims.csv,0.36,0.0,0.11,0.04,0.0,0.0,0.5,0.4,0.67,0.47,0.53,0.33,0.52,0.0,0.0,0.31,0.1
thout.csv,0.45,0.12,0.06,0.03,0.07,0.23,0.23,0.31,0.21,0.44,0.31,0.2,0.26,0.26,0.67,0.32,0.09
zact.csv,0.21,0.13,0.02,0.15,0.08,0.23,0.16,0.15,0.08,0.36,0.24,0.17,0.17,0.33,0.92,0.28,0.0
