,thout.csv,psrchive.csv,jvcl.csv,zact.csv,sarasvati.csv,liferea.csv,kwave.csv,blogentis.csv,checker-framework.csv,fontforge.csv,magicwars.csv,lockss.csv,stuproa-cims.csv,ctrlr.csv,gusanos.csv,pydev.csv,cme.csv
blogentis.csv,87.5,935.5,1130.0,1435.0,93.5,565.0,287.5,95.5,748.0,721.0,198.0,253.5,395.0,99.0,860.0,295.5,1000.0
checker-framework.csv,197.5,750.5,1983.0,99.0,197.5,375.0,192.0,294.0,85.5,277.5,198.0,262.5,395.0,99.0,193.5,197.0,1541.0
cme.csv,0.0,0.0,170.5,130.0,0.0,381.5,56.5,0.0,223.0,0.0,79.5,298.0,13.5,92.5,0.0,0.0,68.5
ctrlr.csv,411.5,180.0,249.5,99.0,98.5,653.0,190.0,960.0,494.0,227.5,99.0,197.5,540.0,99.0,173.0,175.0,596.5
fontforge.csv,98.5,746.0,1885.5,99.0,98.5,663.5,790.5,294.0,197.0,269.5,198.0,775.5,296.0,99.0,487.0,295.5,1332.0
gusanos.csv,98.5,286.0,1307.0,99.0,98.5,187.0,74.5,95.5,642.5,37.5,198.0,520.0,293.5,99.0,193.5,295.5,839.0
jvcl.csv,197.5,161.0,790.5,94.5,98.5,182.0,75.5,294.0,85.5,68.5,99.0,192.0,193.0,0.0,94.5,286.5,1289.0
kwave.csv,197.5,753.5,1983.0,99.0,197.5,182.0,173.0,294.0,494.0,814.5,198.0,296.5,395.0,991.5,585.5,480.5,1415.5
liferea.csv,197.5,372.5,247.5,266.5,285.5,289.0,513.0,251.5,494.0,242.5,198.0,622.5,192.0,697.0,89.5,295.5,811.5
lockss.csv,98.5,498.0,1203.5,99.0,98.5,182.0,192.0,292.0,85.5,716.0,198.0,94.5,392.5,327.5,94.5,295.5,1188.5
magicwars.csv,197.5,935.5,1229.0,99.0,197.5,663.5,287.5,294.0,296.0,904.0,195.0,296.5,196.5,99.0,585.5,295.5,1222.5
psrchive.csv,554.5,184.0,489.0,99.0,351.0,571.0,94.5,292.0,98.5,271.5,96.5,786.5,188.0,178.5,94.5,197.0,712.5
pydev.csv,197.5,280.0,1771.0,99.0,197.5,571.0,287.5,294.0,85.5,727.0,198.0,296.5,296.0,1494.0,94.5,98.5,1663.0
sarasvati.csv,197.5,188.5,1695.5,99.0,197.5,410.5,94.5,362.0,139.0,229.0,99.0,172.0,197.0,437.5,94.5,288.5,719.0
stuproa-cims.csv,197.5,0.0,1413.5,436.5,0.0,0.0,145.0,152.0,63.5,716.0,197.5,82.5,188.0,0.0,0.0,385.0,464.0
thout.csv,385.0,742.5,336.0,97.5,197.5,663.5,287.5,292.0,494.0,904.0,198.0,296.5,491.5,99.0,585.5,295.5,907.5
zact.csv,289.0,279.0,1533.5,196.0,197.5,543.5,177.0,413.0,1581.0,415.0,99.0,296.5,395.0,99.0,91.5,89.5,30.5
