,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.0,0.1,0.07,0.21,0.03,0.19
aime.csv,0.0,0.4,0.48,0.34,0.0,0.51
badtrinitycore.csv,0.0,0.0,0.05,0.0,0.31,0.04
electric-core.csv,0.08,0.55,0.01,0.66,0.49,0.45
geochat.csv,0.42,0.35,0.52,0.53,0.72,0.0
olsrd.csv,0.83,0.0,0.82,0.86,0.6,0.51
