,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.04,0.5,0.74,0.65,0.86,0.82
aime.csv,0.65,0.51,0.54,0.4,0.0,0.89
badtrinitycore.csv,0.96,0.78,0.89,0.09,0.78,0.87
electric-core.csv,0.66,0.66,0.07,0.75,0.75,0.67
geochat.csv,0.5,0.45,0.76,0.88,0.8,0.1
olsrd.csv,0.83,0.01,0.83,0.86,0.62,0.65
