,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,1.0,0.95,0.49,0.19,0.5,0.24
aime.csv,1.0,0.85,0.3,0.23,1.0,0.14
badtrinitycore.csv,1.0,1.0,0.39,1.0,0.16,0.5
electric-core.csv,0.82,0.8,0.97,0.11,0.15,0.25
geochat.csv,0.66,0.88,0.19,0.07,0.16,1.0
olsrd.csv,0.57,1.0,0.23,0.12,0.23,0.26
