,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.28,0.13,0.21,0.57,0.29,0.47,0.5,0.33,0.31
bloodycore.csv,0.08,0.33,0.38,0.83,0.0,0.27,0.38,0.25,0.08
dvd-create.csv,0.27,0.53,0.23,0.85,0.33,0.24,0.74,0.54,0.56
dvt.csv,0.37,0.58,0.28,0.77,0.06,0.29,0.72,0.48,0.46
gbif-indexingtoolkit.csv,0.3,0.43,0.19,0.58,0.43,0.35,0.82,0.54,0.32
mumble.csv,0.31,0.36,0.31,0.85,0.28,0.4,0.82,0.69,0.46
planeshift.csv,0.26,0.48,0.24,0.83,0.3,0.27,0.79,0.51,0.55
truevision.csv,0.33,0.45,0.23,0.13,0.28,0.11,0.74,0.53,0.69
zorannt.csv,0.45,0.26,0.3,0.5,0.3,0.24,0.81,0.51,0.38
